time,open,high,low,close,tick_volume,spread,real_volume,MA_50,MA_200,Signal
2023-11-20 07:00:00,1981.36,1983.4,1979.57,1980.61,4811,5,0,1978.9733999999999,1960.6588000000002,1
2023-11-20 08:00:00,1980.61,1981.84,1978.81,1980.15,5323,7,0,1979.3615999999997,1960.7269000000001,1
2023-11-20 09:00:00,1980.13,1981.02,1978.12,1978.58,5700,6,0,1979.7059999999997,1960.8178500000001,1
2023-11-20 10:00:00,1978.6,1980.01,1975.84,1976.92,8529,6,0,1979.9934,1960.8855500000002,1
2023-11-20 11:00:00,1976.92,1980.46,1976.2,1979.32,6317,6,0,1980.3222,1960.9587499999998,1
2023-11-20 12:00:00,1979.32,1979.48,1975.0,1975.85,5110,6,0,1980.5002000000002,1961.01815,1
2023-11-20 13:00:00,1975.85,1976.24,1972.25,1973.36,4571,7,0,1980.6364,1961.0379,1
2023-11-20 14:00:00,1973.35,1973.36,1970.52,1972.44,7166,6,0,1980.7359999999999,1961.0629999999999,1
2023-11-20 15:00:00,1972.41,1973.28,1965.59,1968.21,13149,6,0,1980.7762,1961.0593,1
2023-11-20 16:00:00,1968.21,1972.93,1965.4,1970.08,14300,6,0,1980.8768,1961.0645499999998,1
2023-11-20 17:00:00,1970.11,1973.09,1968.78,1971.91,10461,6,0,1981.0046000000002,1961.07935,1
2023-11-20 18:00:00,1971.82,1975.09,1971.22,1974.55,7445,7,0,1981.2091999999998,1961.1113,1
2023-11-20 19:00:00,1974.63,1976.26,1972.49,1973.79,5832,6,0,1981.2438,1961.1368499999999,1
2023-11-20 20:00:00,1973.77,1978.92,1973.44,1977.38,9128,6,0,1981.1971999999996,1961.1814,1
2023-11-20 21:00:00,1977.38,1978.92,1975.66,1978.42,3564,5,0,1981.0674000000001,1961.2344,1
2023-11-20 22:00:00,1978.44,1978.9,1976.9,1977.82,3037,5,0,1980.9841999999999,1961.2854,1
2023-11-20 23:00:00,1977.79,1978.06,1976.93,1977.65,1155,5,0,1980.871,1961.3457,1
2023-11-21 01:00:00,1977.92,1981.54,1977.8,1981.21,1947,5,0,1980.812,1961.41505,1
2023-11-21 02:00:00,1981.21,1986.67,1980.69,1986.36,3694,12,0,1980.8734,1961.50845,1
2023-11-21 03:00:00,1986.36,1990.38,1984.0,1990.05,10625,6,0,1981.0580000000002,1961.6173999999999,1
2023-11-21 04:00:00,1990.05,1992.68,1988.7,1990.68,7429,11,0,1981.2495999999999,1961.7432499999998,1
2023-11-21 05:00:00,1990.72,1994.24,1989.74,1993.21,4535,10,0,1981.4644,1961.899,1
2023-11-21 06:00:00,1993.19,1994.02,1991.15,1992.12,3962,7,0,1981.61,1962.0371,1
2023-11-21 07:00:00,1992.1,1993.29,1990.95,1991.67,4463,6,0,1981.775,1962.1812999999997,1
2023-11-21 08:00:00,1991.68,1992.44,1989.63,1990.76,4931,8,0,1981.8836000000001,1962.3107499999999,1
2023-11-21 09:00:00,1990.77,1993.57,1990.41,1992.33,6617,7,0,1981.9958000000001,1962.47125,1
2023-11-21 10:00:00,1992.33,1994.3,1986.58,1987.84,8446,6,0,1982.0316,1962.6334,1
2023-11-21 11:00:00,1987.81,1988.62,1984.28,1985.35,6950,7,0,1982.0511999999999,1962.7858,1
2023-11-21 12:00:00,1985.37,1989.93,1985.31,1988.63,4925,5,0,1982.1528,1962.9602000000002,1
2023-11-21 13:00:00,1988.6,1988.95,1986.05,1987.25,4502,5,0,1982.146,1963.1364999999998,1
2023-11-21 14:00:00,1987.25,1989.39,1986.66,1989.11,5946,6,0,1982.1552,1963.34105,1
2023-11-21 15:00:00,1989.1,2000.35,1989.1,1997.54,16161,6,0,1982.2809999999997,1963.5801,1
2023-11-21 16:00:00,1997.59,2007.24,1997.23,2005.34,17252,6,0,1982.5524000000003,1963.8557999999998,1
2023-11-21 17:00:00,2005.34,2007.53,2002.96,2004.24,14334,6,0,1982.86,1964.1229,1
2023-11-21 18:00:00,2004.26,2005.32,1998.6,2001.04,11341,6,0,1983.1080000000002,1964.3678999999997,1
2023-11-21 19:00:00,2001.04,2001.58,1999.08,2001.45,6226,8,0,1983.4424,1964.6081999999997,1
2023-11-21 20:00:00,2001.43,2001.82,1997.77,1998.56,7397,7,0,1983.806,1964.8506999999997,1
2023-11-21 21:00:00,1998.63,2000.64,1996.19,2000.09,8184,7,0,1984.1396,1965.1047,1
2023-11-21 22:00:00,2000.11,2000.15,1998.36,1999.02,3632,6,0,1984.4978,1965.3523,1
2023-11-21 23:00:00,1998.99,1999.01,1997.77,1998.26,1206,5,0,1984.8419999999999,1965.59275,1
2023-11-22 01:00:00,1998.61,1999.8,1998.2,1999.25,1423,5,0,1985.1881999999998,1965.8424,1
2023-11-22 02:00:00,1999.24,1999.25,1996.82,1997.33,2872,12,0,1985.5281999999997,1966.08215,1
2023-11-22 03:00:00,1997.33,1998.82,1995.77,1996.17,7252,8,0,1985.838,1966.3208,1
2023-11-22 04:00:00,1996.15,1997.64,1995.47,1996.67,5065,9,0,1986.1602000000003,1966.56985,1
2023-11-22 05:00:00,1996.67,1997.97,1995.89,1996.46,3791,11,0,1986.5996,1966.81685,1
2023-11-22 06:00:00,1996.44,2000.29,1996.11,1999.23,2478,5,0,1987.0356,1967.0690000000002,1
2023-11-22 07:00:00,1999.22,1999.65,1996.67,1998.82,4590,13,0,1987.3904,1967.3340999999998,1
2023-11-22 08:00:00,1998.84,2001.27,1998.19,2000.85,8731,12,0,1987.7514,1967.5859,1
2023-11-22 09:00:00,2000.83,2004.01,2000.13,2003.72,6836,8,0,1988.1798,1967.8136,1
2023-11-22 10:00:00,2003.72,2006.43,1999.28,1999.63,8486,7,0,1988.5456,1967.9967499999998,1
2023-11-22 11:00:00,1999.61,2003.58,1999.04,2002.1,6124,7,0,1988.9754,1968.20405,1
2023-11-22 12:00:00,2002.1,2002.81,1999.48,2001.11,4909,9,0,1989.3946000000003,1968.40005,1
2023-11-22 13:00:00,2001.09,2003.36,2000.39,2000.61,4952,6,0,1989.8352000000002,1968.58775,1
2023-11-22 14:00:00,2000.58,2003.08,2000.07,2001.84,4906,9,0,1990.3336000000002,1968.80475,1
2023-11-22 15:00:00,2001.81,2003.19,1996.74,1999.09,15287,6,0,1990.729,1969.0135999999998,1
2023-11-22 16:00:00,1999.09,2002.38,1998.52,2001.77,14712,6,0,1991.2474,1969.2304000000001,1
2023-11-22 17:00:00,2001.76,2001.85,1989.9,1994.99,20507,6,0,1991.68,1969.4098,1
2023-11-22 18:00:00,1995.02,1995.56,1990.07,1991.07,9058,6,0,1992.0526,1969.5625,1
2023-11-22 19:00:00,1991.14,1992.37,1988.63,1991.56,4087,9,0,1992.5195999999999,1969.72475,1
2023-11-22 20:00:00,1991.57,1992.62,1986.86,1988.39,3168,5,0,1992.8857999999998,1969.8754000000001,1
2023-11-22 21:00:00,1988.39,1991.16,1988.38,1990.67,2688,8,0,1993.2609999999997,1970.0313,1
2023-11-22 22:00:00,1990.69,1991.43,1989.46,1989.76,1903,8,0,1993.5652000000002,1970.1912,1
2023-11-22 23:00:00,1989.65,1990.18,1989.39,1989.81,877,5,0,1993.8856,1970.35375,1
2023-11-23 01:00:00,1989.2,1991.8,1989.18,1990.25,1062,5,0,1994.1430000000003,1970.5199,1
2023-11-23 02:00:00,1990.16,1992.1,1989.93,1991.95,1474,5,0,1994.4135999999999,1970.7027000000003,1
2023-11-23 03:00:00,1991.92,1993.94,1991.16,1993.48,2889,5,0,1994.7268,1970.8951499999998,1
2023-11-23 04:00:00,1993.46,1994.96,1993.15,1994.26,1977,5,0,1995.059,1971.0967,1
2023-11-23 05:00:00,1994.31,1998.19,1993.04,1997.76,1941,5,0,1995.39,1971.315,1
2023-11-23 06:00:00,1997.78,1997.85,1993.39,1995.16,1579,5,0,1995.566,1971.5494999999999,1
2023-11-23 07:00:00,1995.17,1996.38,1994.28,1996.24,1668,5,0,1995.6897999999999,1971.79375,1
2023-11-23 08:00:00,1996.26,1997.52,1995.22,1996.14,2295,7,0,1995.799,1972.0438000000001,1
2023-11-23 09:00:00,1996.16,1998.52,1994.27,1996.36,2851,10,0,1995.8619999999999,1972.31245,1
2023-11-23 10:00:00,1996.31,1996.38,1993.76,1994.95,3326,7,0,1995.9186000000002,1972.57685,1
2023-11-23 11:00:00,1994.98,1995.43,1992.13,1994.33,2797,1,0,1995.9718,1972.8508499999998,1
2023-11-23 12:00:00,1994.29,1994.79,1992.1,1993.51,1792,2,0,1996.0267999999999,1973.1345000000001,1
2023-11-23 13:00:00,1993.51,1994.36,1992.91,1993.92,1563,1,0,1996.0585999999998,1973.4243,1
2023-11-23 14:00:00,1993.93,1994.17,1992.0,1992.39,1804,1,0,1996.1496,1973.7091,1
2023-11-23 15:00:00,1992.37,1993.26,1991.9,1992.72,2289,2,0,1996.297,1973.9921,1
2023-11-23 16:00:00,1992.72,1994.85,1992.01,1993.78,2634,2,0,1996.4,1974.2679,1
2023-11-23 17:00:00,1993.76,1993.89,1991.78,1992.13,2189,6,0,1996.4976000000001,1974.5271000000002,1
2023-11-23 18:00:00,1992.11,1992.12,1989.82,1990.56,1883,1,0,1996.5266000000001,1974.7830500000002,1
2023-11-23 19:00:00,1990.56,1992.94,1990.55,1992.75,870,0,0,1996.4308,1975.04505,1
2023-11-23 20:00:00,1992.81,1993.01,1991.94,1992.05,687,1,0,1996.165,1975.3174,1
2023-11-23 21:00:00,1992.12,1992.98,1991.8,1992.78,396,1,0,1995.9358000000002,1975.6044499999998,1
2023-11-24 01:00:00,1992.95,1994.24,1992.73,1994.05,866,0,0,1995.796,1975.89585,1
2023-11-24 02:00:00,1994.07,1994.74,1992.95,1993.75,1602,0,0,1995.642,1976.1687000000002,1
2023-11-24 03:00:00,1993.76,1994.91,1991.45,1992.79,2957,0,0,1995.5266000000001,1976.43905,1
2023-11-24 04:00:00,1992.81,1994.19,1991.89,1992.3,2251,0,0,1995.3708000000001,1976.7065,1
2023-11-24 05:00:00,1992.29,1993.6,1991.63,1993.54,2333,0,0,1995.2612,1976.9911500000003,1
2023-11-24 06:00:00,1993.52,1994.74,1991.45,1993.7,2145,0,0,1995.17,1977.2684999999997,1
2023-11-24 07:00:00,1993.69,1994.43,1992.91,1994.19,1897,0,0,1995.0688,1977.5416999999998,1
2023-11-24 08:00:00,1994.18,1994.29,1992.5,1993.56,2179,6,0,1994.9934,1977.8194499999997,1
2023-11-24 09:00:00,1993.56,1994.13,1991.98,1993.45,2001,2,0,1994.9390000000003,1978.1055,1
2023-11-24 10:00:00,1993.45,1994.3,1992.24,1993.39,2971,5,0,1994.8734,1978.3924,1
2023-11-24 11:00:00,1993.37,1994.9,1993.21,1994.54,2337,0,0,1994.835,1978.7016499999997,1
2023-11-24 12:00:00,1994.54,1996.29,1994.37,1995.71,2271,0,0,1994.7646000000002,1978.9879500000002,1
2023-11-24 13:00:00,1995.73,1996.16,1994.57,1995.18,1871,0,0,1994.6917999999998,1979.23475,1
2023-11-24 14:00:00,1995.15,1997.09,1994.85,1995.44,2315,7,0,1994.5836,1979.48315,1
2023-11-24 15:00:00,1995.36,2001.94,1994.35,1999.58,5132,2,0,1994.5008000000003,1979.7417500000001,1
2023-11-24 16:00:00,1999.58,2003.07,1999.47,2001.11,5754,2,0,1994.5304,1980.01615,1
2023-11-24 17:00:00,2001.13,2003.58,1997.24,1998.32,5561,6,0,1994.4547999999998,1980.27455,1
2023-11-24 18:00:00,1998.35,2000.27,1997.11,1999.92,3621,6,0,1994.4309999999998,1980.5436499999998,1
2023-11-24 19:00:00,1999.92,2002.36,1999.53,2000.99,2785,8,0,1994.4386,1980.8166,1
2023-11-24 20:00:00,2000.94,2002.76,1999.82,2002.33,1204,0,0,1994.4484,1981.0944,1
2023-11-27 01:00:00,2002.12,2003.09,2000.38,2002.24,1918,0,0,1994.5114,1981.37725,1
2023-11-27 02:00:00,2002.24,2004.16,2001.69,2002.04,2422,13,0,1994.5167999999999,1981.6586000000002,1
2023-11-27 03:00:00,2002.03,2018.12,2002.03,2011.97,6386,9,0,1994.8564000000001,1981.9946,1
2023-11-27 04:00:00,2011.98,2012.05,2007.41,2011.24,3828,6,0,1995.2598,1982.3272,1
2023-11-27 05:00:00,2011.24,2011.87,2007.47,2009.51,2958,9,0,1995.6188,1982.6526500000002,1
2023-11-27 06:00:00,2009.47,2013.63,2008.42,2012.91,2609,6,0,1996.1092,1982.9941499999998,1
2023-11-27 07:00:00,2012.96,2013.72,2010.52,2010.61,2467,8,0,1996.5080000000003,1983.3192000000001,1
2023-11-27 08:00:00,2010.61,2011.9,2008.69,2009.59,2974,6,0,1996.9045999999998,1983.64025,1
2023-11-27 09:00:00,2009.57,2011.28,2009.54,2010.91,3307,6,0,1997.3266,1983.9588,1
2023-11-27 10:00:00,2010.91,2013.9,2010.46,2013.77,3805,8,0,1997.7969999999998,1984.2932999999998,1
2023-11-27 11:00:00,2013.82,2015.48,2013.01,2013.31,2896,6,0,1998.2242,1984.63015,1
2023-11-27 12:00:00,2013.39,2015.04,2011.73,2014.42,3160,7,0,1998.6430000000003,1984.9767000000002,1
2023-11-27 13:00:00,2014.33,2014.95,2011.69,2012.56,2615,7,0,1999.009,1985.2677,1
2023-11-27 14:00:00,2012.58,2014.41,2011.51,2013.55,3074,6,0,1999.3248,1985.49665,1
2023-11-27 15:00:00,2013.66,2016.38,2009.73,2011.3,5924,6,0,1999.6475999999998,1985.7313000000001,1
2023-11-27 16:00:00,2011.3,2013.15,2010.64,2011.5,5705,6,0,1999.9528,1985.96855,1
2023-11-27 17:00:00,2011.51,2014.94,2008.69,2010.3,6840,6,0,2000.236,1986.2091499999997,1
2023-11-27 18:00:00,2010.27,2011.21,2005.69,2010.8,5336,6,0,2000.5248000000001,1986.4497000000001,1
2023-11-27 19:00:00,2010.77,2011.11,2008.74,2009.94,3309,7,0,2000.8246,1986.68115,1
2023-11-27 20:00:00,2009.94,2013.12,2009.46,2012.39,3128,6,0,2001.1858,1986.9241499999998,1
2023-11-27 21:00:00,2012.41,2013.55,2012.08,2012.86,1872,9,0,2001.5728,1987.1726499999997,1
2023-11-27 22:00:00,2012.81,2014.6,2011.99,2014.54,1768,6,0,2001.9851999999998,1987.43335,1
2023-11-27 23:00:00,2014.33,2014.51,2013.39,2014.18,986,5,0,2002.421,1987.68645,1
2023-11-28 01:00:00,2013.84,2015.36,2012.41,2015.22,920,4,0,2002.871,1987.9494999999997,1
2023-11-28 02:00:00,2015.21,2017.95,2015.21,2017.09,2270,12,0,2003.3372,1988.2130499999998,1
2023-11-28 03:00:00,2017.06,2018.05,2013.85,2015.38,4064,11,0,2003.8022,1988.4557,1
2023-11-28 04:00:00,2015.38,2017.65,2014.09,2015.18,2841,6,0,2004.2946,1988.69415,1
2023-11-28 05:00:00,2015.18,2017.19,2014.84,2014.91,2173,4,0,2004.7377999999999,1988.9342,1
2023-11-28 06:00:00,2014.93,2016.87,2014.09,2015.24,1639,9,0,2005.2016,1989.16255,1
2023-11-28 07:00:00,2015.22,2015.81,2014.24,2015.16,1886,5,0,2005.6491999999998,1989.3868499999999,1
2023-11-28 08:00:00,2015.15,2016.81,2014.37,2015.89,2290,6,0,2006.0859999999998,1989.60875,1
2023-11-28 09:00:00,2015.9,2016.65,2012.04,2013.47,3096,8,0,2006.4803999999997,1989.8187,1
2023-11-28 10:00:00,2013.47,2015.73,2012.51,2015.34,3481,6,0,2006.9314000000002,1990.0299499999999,1
2023-11-28 11:00:00,2015.36,2016.7,2014.42,2015.93,2776,7,0,2007.404,1990.245,1
2023-11-28 12:00:00,2015.95,2016.18,2013.4,2014.54,2197,8,0,2007.8239999999998,1990.4600499999997,1
2023-11-28 13:00:00,2014.56,2015.71,2014.39,2015.14,2052,4,0,2008.2528,1990.7082,1
2023-11-28 14:00:00,2015.26,2016.0,2014.07,2014.32,2594,6,0,2008.6554,1990.9925,1
2023-11-28 15:00:00,2014.34,2021.47,2011.49,2021.4,5845,6,0,2009.2122,1991.2838000000002,1
2023-11-28 16:00:00,2021.46,2028.42,2020.6,2026.05,7422,6,0,2009.8641999999998,1991.6027000000001,1
2023-11-28 17:00:00,2026.06,2031.45,2023.77,2030.85,7608,6,0,2010.6134,1991.9500500000001,1
2023-11-28 18:00:00,2030.8,2040.57,2030.41,2039.7,6384,6,0,2011.5166,1992.34635,1
2023-11-28 19:00:00,2039.66,2042.98,2038.7,2040.66,4915,6,0,2012.4156,1992.7409,1
2023-11-28 20:00:00,2040.7,2041.41,2038.17,2039.43,3755,6,0,2013.3006,1993.141,1
2023-11-28 21:00:00,2039.44,2042.5,2039.4,2041.74,2725,8,0,2014.2266,1993.55375,1
2023-11-28 22:00:00,2041.73,2041.79,2039.67,2041.17,2208,6,0,2015.0584,1993.9583499999999,1
2023-11-28 23:00:00,2041.14,2041.95,2039.92,2041.07,1184,5,0,2015.8576,1994.3654000000001,1
2023-11-29 01:00:00,2041.36,2044.47,2040.84,2044.35,1720,4,0,2016.7782,1994.7954499999998,1
2023-11-29 02:00:00,2044.4,2049.53,2042.78,2049.41,3151,15,0,2017.7680000000003,1995.2388,1
2023-11-29 03:00:00,2049.39,2051.99,2046.69,2048.83,5265,7,0,2018.7248000000002,1995.67615,1
2023-11-29 04:00:00,2048.76,2049.0,2045.93,2046.89,4028,6,0,2019.616,1996.09785,1
2023-11-29 05:00:00,2046.85,2047.46,2042.98,2043.99,2978,6,0,2020.4509999999998,1996.5034,1
2023-11-29 06:00:00,2043.96,2046.4,2043.23,2046.2,1742,7,0,2021.3342000000002,1996.89965,1
2023-11-29 07:00:00,2046.21,2048.97,2044.42,2045.91,3384,7,0,2022.013,1997.2964500000003,1
2023-11-29 08:00:00,2045.92,2046.23,2043.1,2044.65,4059,8,0,2022.6812,1997.6824,1
2023-11-29 09:00:00,2044.61,2044.8,2041.03,2042.48,3428,7,0,2023.3406,1998.0638000000001,1
2023-11-29 10:00:00,2042.34,2044.02,2041.31,2042.7,4493,8,0,2023.9363999999998,1998.4520499999999,1
2023-11-29 11:00:00,2042.68,2043.33,2035.42,2038.4,4422,6,0,2024.4922,1998.8164499999998,1
2023-11-29 12:00:00,2038.4,2039.11,2036.69,2037.4,3532,8,0,2025.0484,1999.1818500000002,1
2023-11-29 13:00:00,2037.41,2040.07,2037.31,2040.05,2966,6,0,2025.6312,1999.5218000000002,1
2023-11-29 14:00:00,2040.05,2042.31,2039.01,2041.32,3641,6,0,2026.1822,1999.82985,1
2023-11-29 15:00:00,2041.35,2042.94,2037.25,2039.08,7127,6,0,2026.6975999999997,2000.1006999999997,1
2023-11-29 16:00:00,2039.06,2045.6,2037.09,2044.32,7484,6,0,2027.2956,2000.4124,1
2023-11-29 17:00:00,2044.28,2046.88,2039.08,2042.97,8181,6,0,2027.9038,2000.7107,1
2023-11-29 18:00:00,2042.96,2043.37,2039.5,2042.08,5689,10,0,2028.4744,2001.0003,1
2023-11-29 19:00:00,2042.1,2045.76,2041.56,2044.99,3991,9,0,2029.1482,2001.3088,1
2023-11-29 20:00:00,2044.99,2048.28,2044.26,2047.82,3403,9,0,2029.8746,2001.6437999999998,1
2023-11-29 21:00:00,2047.82,2049.53,2045.31,2046.25,3110,8,0,2030.5936000000002,2001.9695499999998,1
2023-11-29 22:00:00,2046.26,2046.44,2042.76,2044.49,2780,8,0,2031.2674,2002.2796500000002,1
2023-11-29 23:00:00,2044.5,2044.83,2043.74,2044.12,960,5,0,2031.951,2002.5760500000001,1
2023-11-30 01:00:00,2044.56,2045.25,2044.07,2044.57,1083,4,0,2032.5946,2002.8818,1
2023-11-30 02:00:00,2044.57,2046.77,2044.12,2046.61,1692,9,0,2033.2695999999999,2003.1882,1
2023-11-30 03:00:00,2046.61,2046.65,2043.09,2043.28,3702,9,0,2033.8444,2003.4709999999998,1
2023-11-30 04:00:00,2043.3,2046.36,2042.57,2045.88,3427,5,0,2034.4784,2003.7701499999998,1
2023-11-30 05:00:00,2045.91,2047.25,2044.22,2046.06,2487,5,0,2035.0952,2004.0785999999998,1
2023-11-30 06:00:00,2046.1,2046.63,2043.07,2044.48,2327,5,0,2035.6429999999998,2004.38325,1
2023-11-30 07:00:00,2044.48,2044.7,2041.41,2041.79,2522,7,0,2036.1712,2004.6542499999998,1
2023-11-30 08:00:00,2041.69,2045.72,2041.61,2045.72,3022,5,0,2036.7820000000002,2004.9396,1
2023-11-30 09:00:00,2045.76,2046.91,2042.28,2044.52,3289,5,0,2037.3741999999997,2005.20595,1
2023-11-30 10:00:00,2044.59,2045.7,2039.98,2040.55,5383,5,0,2037.8803999999998,2005.44985,1
2023-11-30 11:00:00,2040.56,2042.27,2038.78,2039.87,4716,5,0,2038.3746,2005.7049,1
2023-11-30 12:00:00,2039.92,2040.6,2036.76,2038.38,4321,5,0,2038.8244,2005.9535999999998,1
2023-11-30 13:00:00,2038.38,2038.64,2035.97,2037.18,3996,5,0,2039.2986,2006.2158499999998,1
2023-11-30 14:00:00,2037.18,2039.11,2036.87,2038.32,3825,5,0,2039.7581999999998,2006.5055499999999,1
2023-11-30 15:00:00,2038.32,2044.19,2033.98,2036.87,7367,5,0,2040.1770000000001,2006.7728499999998,1
2023-11-30 16:00:00,2036.9,2039.84,2031.01,2036.54,8439,5,0,2040.6170000000002,2007.05,1
2023-11-30 17:00:00,2036.51,2038.26,2032.42,2037.84,7554,5,0,2041.0710000000001,2007.33395,1
2023-11-30 18:00:00,2037.85,2040.38,2036.55,2039.64,5941,5,0,2041.5774,2007.6224499999998,1
2023-11-30 19:00:00,2039.67,2041.32,2036.78,2036.98,2882,5,0,2041.8890000000001,2007.9056999999998,1
2023-11-30 20:00:00,2036.97,2038.7,2033.6,2034.93,2599,4,0,2042.0666,2008.17695,1
2023-11-30 21:00:00,2034.93,2037.17,2034.61,2036.15,1780,5,0,2042.1725999999999,2008.4549,1
2023-11-30 22:00:00,2036.17,2036.48,2034.82,2036.17,2265,5,0,2042.102,2008.7632999999998,1
2023-11-30 23:00:00,2036.2,2036.67,2034.76,2036.09,1002,5,0,2042.0106,2009.0566000000001,1
2023-12-01 01:00:00,2036.83,2040.56,2036.6,2040.06,888,4,0,2042.0232,2009.3515,1
2023-12-01 02:00:00,2040.13,2042.46,2039.86,2041.95,1422,5,0,2042.0274,2009.64725,1
2023-12-01 03:00:00,2041.85,2043.37,2041.23,2041.64,1821,5,0,2042.0367999999999,2009.94395,1
2023-12-01 04:00:00,2041.64,2042.76,2039.99,2040.19,1466,5,0,2042.0191999999997,2010.2382,1
2023-12-01 05:00:00,2040.27,2042.7,2038.64,2039.41,1873,5,0,2041.9204,2010.5322,1
2023-12-01 06:00:00,2039.45,2040.53,2038.84,2040.2,930,7,0,2041.7362,2010.8324499999999,1
2023-12-01 07:00:00,2040.2,2041.52,2039.72,2040.99,1593,5,0,2041.5794,2011.1445,1
2023-12-01 08:00:00,2040.97,2042.88,2039.64,2040.4,1278,7,0,2041.4496,2011.4619,1
2023-12-01 09:00:00,2040.42,2042.0,2039.25,2039.45,2391,5,0,2041.3588,2011.7625500000001,1
2023-12-01 10:00:00,2039.45,2046.06,2039.3,2045.35,2897,5,0,2041.3418,2012.11005,1
2023-12-01 11:00:00,2045.35,2049.84,2044.87,2046.35,3069,5,0,2041.3506,2012.475,1
2023-12-01 12:00:00,2046.38,2047.22,2043.19,2043.73,2252,5,0,2041.3322,2012.83145,1
2023-12-01 13:00:00,2043.73,2044.15,2036.52,2036.99,2552,5,0,2041.2223999999999,2013.17535,1
2023-12-01 14:00:00,2036.99,2038.59,2033.91,2036.09,3155,5,0,2041.0902,2013.5054,1
2023-12-01 15:00:00,2036.02,2039.37,2035.08,2037.74,4531,5,0,2041.0769999999998,2013.8345499999998,1
2023-12-01 16:00:00,2037.65,2043.28,2035.19,2042.41,4588,5,0,2041.1772,2014.1738500000001,1
2023-12-01 17:00:00,2042.41,2053.22,2042.12,2049.32,7328,5,0,2041.3626000000002,2014.5515000000003,1
2023-12-01 18:00:00,2049.42,2060.64,2044.75,2058.81,6354,5,0,2041.7124000000001,2014.9586500000003,1
2023-12-01 19:00:00,2058.73,2067.68,2057.37,2067.28,4004,5,0,2042.2764000000002,2015.40295,1
2023-12-01 20:00:00,2067.27,2075.36,2065.78,2071.79,4528,5,0,2042.8257999999998,2015.8728,1
2023-12-01 21:00:00,2071.79,2072.24,2065.62,2067.01,2634,5,0,2043.3066000000001,2016.3195999999998,1
2023-12-01 22:00:00,2067.01,2071.09,2066.49,2070.81,2576,5,0,2043.8812,2016.7676,1
2023-12-01 23:00:00,2070.89,2072.07,2070.41,2071.63,910,4,0,2044.414,2017.1939499999999,1
2023-12-04 01:00:00,2072.6,2144.77,2071.53,2117.53,5222,0,0,2045.8082000000002,2017.8313500000002,1
2023-12-04 02:00:00,2117.53,2120.45,2090.83,2095.73,4800,5,0,2046.7978,2018.3566,1
2023-12-04 03:00:00,2095.77,2098.41,2083.2,2087.73,4334,5,0,2047.6626,2018.8292000000001,1
2023-12-04 04:00:00,2087.73,2088.72,2084.19,2088.12,2588,5,0,2048.5425999999998,2019.3092000000001,1
2023-12-04 05:00:00,2088.12,2089.22,2084.47,2085.72,2129,4,0,2049.3656,2019.77945,1
2023-12-04 06:00:00,2085.69,2085.99,2081.67,2085.42,1842,4,0,2050.1418,2020.2527499999999,1
2023-12-04 07:00:00,2085.42,2090.41,2083.76,2085.99,2224,5,0,2050.996,2020.72105,1
2023-12-04 08:00:00,2085.99,2087.9,2073.77,2076.44,2691,6,0,2051.6072,2021.16405,1
2023-12-04 09:00:00,2076.57,2078.72,2061.54,2063.22,4486,5,0,2051.9504,2021.5534,1
2023-12-04 10:00:00,2063.46,2070.14,2057.72,2069.68,4457,5,0,2052.4544,2021.9586499999998,1
2023-12-04 11:00:00,2069.76,2076.05,2068.25,2071.03,3220,5,0,2053.0391999999997,2022.3775500000002,1
2023-12-04 12:00:00,2071.12,2071.12,2063.97,2068.37,2728,5,0,2053.4922,2022.77385,1
2023-12-04 13:00:00,2068.34,2071.83,2066.01,2070.88,2973,5,0,2054.0194,2023.1405500000003,1
2023-12-04 14:00:00,2070.88,2071.28,2065.63,2069.78,2478,5,0,2054.6040000000003,2023.46275,1
2023-12-04 15:00:00,2069.79,2070.5,2055.95,2057.63,4851,5,0,2054.9592,2023.7297,1
2023-12-04 16:00:00,2057.69,2057.99,2042.5,2050.02,7419,5,0,2055.192,2023.9746000000002,1
2023-12-04 17:00:00,2050.12,2053.2,2020.13,2022.57,8339,5,0,2054.8997999999997,2024.0802,1
2023-12-04 18:00:00,2022.53,2028.11,2020.92,2025.92,5584,5,0,2054.6518,2024.217,1
2023-12-04 19:00:00,2025.98,2030.77,2023.69,2025.93,3756,5,0,2054.433,2024.3462,1
2023-12-04 20:00:00,2025.98,2026.07,2022.1,2024.38,3472,5,0,2054.1898,2024.473,1
2023-12-04 21:00:00,2024.38,2031.53,2023.83,2030.92,2468,5,0,2054.0514000000003,2024.6363000000001,1
2023-12-04 22:00:00,2030.93,2032.25,2026.26,2026.31,2161,5,0,2053.7848,2024.7716,1
2023-12-04 23:00:00,2026.34,2030.13,2026.34,2028.89,1019,5,0,2053.623,2024.9294,1
2023-12-05 01:00:00,2030.21,2034.11,2028.37,2033.87,1022,3,0,2053.6018,2025.1179000000002,1
2023-12-05 02:00:00,2033.91,2041.17,2032.59,2036.82,2545,7,0,2053.6152,2025.31865,1
2023-12-05 03:00:00,2036.65,2038.46,2034.03,2035.6,3069,5,0,2053.6038,2025.51435,1
2023-12-05 04:00:00,2035.55,2036.51,2033.49,2034.61,1707,6,0,2053.5742,2025.69125,1
2023-12-05 05:00:00,2034.61,2037.72,2034.5,2037.37,1839,5,0,2053.5204,2025.8840000000002,1
2023-12-05 06:00:00,2037.37,2038.31,2030.31,2032.25,1885,4,0,2053.3264,2026.0410000000002,1
